_id|doi|solvent|standard_value|corrected|solvent_smiles|eV|canonical_smiles
463|https://doi.org/10.1039/D0TC00039F|toluene|412.0|0|Cc1ccccc1|3.009325242718447|c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)cc1
465|https://doi.org/10.1039/C9TC04679H|THF|526.0|0|C1CCOC1|2.357114068441065|N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2c3ccccc3sc21
466|https://doi.org/10.1039/C9TC04679H|THF|518.0|0|C1CCOC1|2.393517374517375|N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2c3ccccc3oc21
467|https://doi.org/10.1039/D2TC04403J|toluene|542.0|0|Cc1ccccc1|2.287531365313654|CC1(C)c2ccccc2N(c2ccc3nc4c(nc3c2)CCCC4)c2ccccc21
470|https://doi.org/10.1039/D2TC04403J|toluene|594.0|0|Cc1ccccc1|2.087276094276095|c1ccc2c(c1)Oc1ccccc1N2c1cc2nc3c(nc2cc1N1c2ccccc2Oc2ccccc21)CCCC3
471|https://doi.org/10.1039/D2TC04403J|toluene|625.0|0|Cc1ccccc1|1.9837472|c1ccc2c(c1)Oc1ccccc1N2c1cc2nc3c(nc2cc1N1c2ccccc2Oc2ccccc21)CCCC3
473|https://doi.org/10.1039/D2TC04403J|toluene|613.0|0|Cc1ccccc1|2.022580750407831|c1ccc2c(c1)Sc1ccccc1N2c1ccc2nc3c(nc2c1)CCCC3
475|https://doi.org/10.1039/D2MH00639A|toluene|590.0|0|Cc1ccccc1|2.101427118644068|c1ccc2c(c1)-c1ccccc1C21c2ccccc2N(c2ccc3nc4c5cccnc5c5ncccc5c4nc3c2)c2ccccc21
476|https://doi.org/10.1039/D3TC03395C|toluene|448.0|1|Cc1ccccc1|2.767504464285715|O=S(=O)(c1ccc(-n2c3ccc(OCCn4c5ccccc5c5ccccc54)cc3c3cc(OCCn4c5ccccc5c5ccccc54)ccc32)cc1)c1ccc(-n2c3ccc(OCCn4c5ccccc5c5ccccc54)cc3c3cc(OCCn4c5ccccc5c5ccccc54)ccc32)cc1
478|https://doi.org/10.1039/D3TC03395C|toluene|445.0|1|Cc1ccccc1|2.786161797752809|O=S(=O)(c1ccc(-n2c3ccc(OCCn4c5ccc(-n6c7ccccc7c7ccccc76)cc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cc3c3cc(OCCn4c5ccc(-n6c7ccccc7c7ccccc76)cc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)ccc32)cc1)c1ccc(-n2c3ccc(OCCn4c5ccc(-n6c7ccccc7c7ccccc76)cc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cc3c3cc(OCCn4c5ccc(-n6c7ccccc7c7ccccc76)cc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)ccc32)cc1
480|https://doi.org/10.1039/D0TC03534C|THF|490.0|0|C1CCOC1|2.530289795918367|c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-c4cc5c6ccccc6n6c7ccccc7c(c4)c56)c3-n3c4ccccc4c4cc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)ccc43)n2)cc1
481|https://doi.org/10.1039/D0TC03534C|THF|471.0|0|C1CCOC1|2.632360934182591|c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc(-c6ccc7c(c6)c6ccccc6n7-c6ccccc6)ccc54)c(-c4cc5c6ccccc6n6c7ccccc7c(c4)c56)c3)n2)cc1
483|https://doi.org/10.1039/C7TC05576E|toluene|531.0|0|Cc1ccccc1|2.334919020715631|c1ccc(N2c3ccccc3N(c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)cc3)c3ccccc32)cc1
484|https://doi.org/10.1039/C8SC05456H|toluene|456.0|0|Cc1ccccc1|2.718951754385965|COc1ccc2c(c1)c1ccccc1n2-c1cc(-n2c3ccccc3c3cc(OC)ccc32)c(C#N)c(-n2c3ccccc3c3cc(OC)ccc32)c1
487|https://doi.org/10.1039/D2QM00806H|THF|461.0|0|C1CCOC1|2.689462039045553|N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2n2c3ccccc3nc12
